model,type,samples,fairness_considuration_ratio,top_results_to_compare,auc,percision,similarity_between_fair_and_regular_predictions,fairness_score_of_fair_predictions,fairness_score_of_regular_predictions
2,popular,2,0.25,1,0.79,0.32,0.1,1,0.46
2,popular,2,0.25,2,0.79,0.29,0.15,1,0.51
2,popular,2,0.25,3,0.79,0.29,0.17,1,0.53
2,popular,2,0.25,4,0.79,0.3,0.23,0.98,0.55
2,popular,2,0.25,5,0.79,0.3,0.28,0.98,0.57
2,popular,2,0.25,6,0.79,0.3,0.31,0.97,0.58
2,popular,2,0.25,7,0.79,0.3,0.33,0.96,0.57
2,popular,2,0.25,8,0.79,0.29,0.34,0.96,0.57
2,popular,2,0.25,9,0.79,0.29,0.35,0.95,0.56
2,popular,2,0.25,10,0.79,0.29,0.36,0.95,0.56
2,popular,3,0.05,1,0.79,0.23,0.96,0.67,0.65
2,popular,3,0.05,2,0.79,0.26,0.86,0.75,0.63
2,popular,3,0.05,3,0.79,0.25,0.92,0.72,0.65
2,popular,3,0.05,4,0.79,0.25,0.94,0.7,0.66
2,popular,3,0.05,5,0.79,0.25,0.92,0.68,0.62
2,popular,3,0.05,6,0.79,0.25,0.9,0.67,0.6
2,popular,3,0.05,7,0.79,0.25,0.91,0.66,0.59
2,popular,3,0.05,8,0.79,0.25,0.92,0.65,0.59
2,popular,3,0.05,9,0.79,0.26,0.91,0.65,0.58
2,popular,3,0.05,10,0.79,0.26,0.89,0.64,0.57
2,popular,3,0.1,1,0.79,0.23,0.78,0.77,0.65
2,popular,3,0.1,2,0.79,0.26,0.72,0.82,0.63
2,popular,3,0.1,3,0.79,0.25,0.85,0.77,0.65
2,popular,3,0.1,4,0.79,0.25,0.86,0.76,0.66
2,popular,3,0.1,5,0.79,0.25,0.81,0.75,0.62
2,popular,3,0.1,6,0.79,0.25,0.82,0.73,0.6
2,popular,3,0.1,7,0.79,0.25,0.83,0.72,0.59
2,popular,3,0.1,8,0.79,0.25,0.83,0.72,0.59
2,popular,3,0.1,9,0.79,0.26,0.8,0.73,0.58
2,popular,3,0.1,10,0.79,0.26,0.79,0.73,0.57
2,popular,3,0.15,1,0.79,0.23,0.5,0.91,0.65
2,popular,3,0.15,2,0.79,0.26,0.69,0.83,0.63
2,popular,3,0.15,3,0.79,0.25,0.78,0.82,0.65
2,popular,3,0.15,4,0.79,0.25,0.77,0.83,0.66
2,popular,3,0.15,5,0.79,0.25,0.69,0.84,0.62
2,popular,3,0.15,6,0.79,0.25,0.68,0.83,0.6
2,popular,3,0.15,7,0.79,0.25,0.69,0.81,0.59
2,popular,3,0.15,8,0.79,0.25,0.69,0.8,0.59
2,popular,3,0.15,9,0.79,0.26,0.68,0.8,0.58
2,popular,3,0.15,10,0.79,0.26,0.66,0.81,0.57
2,popular,3,0.2,1,0.79,0.23,0.38,0.97,0.65
2,popular,3,0.2,2,0.79,0.26,0.67,0.85,0.63
2,popular,3,0.2,3,0.79,0.25,0.66,0.88,0.65
2,popular,3,0.2,4,0.79,0.25,0.69,0.87,0.66
2,popular,3,0.2,5,0.79,0.25,0.61,0.88,0.62
2,popular,3,0.2,6,0.79,0.25,0.56,0.89,0.6
2,popular,3,0.2,7,0.79,0.25,0.53,0.9,0.59
2,popular,3,0.2,8,0.79,0.25,0.51,0.9,0.59
2,popular,3,0.2,9,0.79,0.26,0.5,0.9,0.58
2,popular,3,0.2,10,0.79,0.26,0.49,0.9,0.57
2,popular,3,0.25,1,0.79,0.23,0.33,0.99,0.65
2,popular,3,0.25,2,0.79,0.26,0.5,0.93,0.63
2,popular,3,0.25,3,0.79,0.25,0.62,0.9,0.65
2,popular,3,0.25,4,0.79,0.25,0.59,0.92,0.66
2,popular,3,0.25,5,0.79,0.25,0.56,0.91,0.62
2,popular,3,0.25,6,0.79,0.25,0.5,0.92,0.6
2,popular,3,0.25,7,0.79,0.25,0.48,0.93,0.59
2,popular,3,0.25,8,0.79,0.25,0.45,0.93,0.59
2,popular,3,0.25,9,0.79,0.26,0.43,0.94,0.58
2,popular,3,0.25,10,0.79,0.26,0.42,0.94,0.57
2,popular,4,0.05,1,0.66,0.19,0.9,0.6,0.54
2,popular,4,0.05,2,0.66,0.17,0.82,0.55,0.42
2,popular,4,0.05,3,0.66,0.17,0.75,0.62,0.42
2,popular,4,0.05,4,0.66,0.17,0.8,0.63,0.47
2,popular,4,0.05,5,0.66,0.16,0.8,0.65,0.48
2,popular,4,0.05,6,0.66,0.16,0.81,0.65,0.5
2,popular,4,0.05,7,0.66,0.16,0.81,0.66,0.51
2,popular,4,0.05,8,0.66,0.16,0.81,0.67,0.51
2,popular,4,0.05,9,0.66,0.16,0.81,0.67,0.52
2,popular,4,0.05,10,0.66,0.16,0.81,0.68,0.53
2,popular,4,0.1,1,0.66,0.19,0.82,0.65,0.54
2,popular,4,0.1,2,0.66,0.17,0.53,0.77,0.42
2,popular,4,0.1,3,0.66,0.17,0.58,0.76,0.42
2,popular,4,0.1,4,0.66,0.17,0.59,0.79,0.47
2,popular,4,0.1,5,0.66,0.16,0.6,0.8,0.48
2,popular,4,0.1,6,0.66,0.16,0.6,0.81,0.5
2,popular,4,0.1,7,0.66,0.16,0.61,0.81,0.51
2,popular,4,0.1,8,0.66,0.16,0.62,0.81,0.51
2,popular,4,0.1,9,0.66,0.16,0.62,0.81,0.52
2,popular,4,0.1,10,0.66,0.16,0.65,0.8,0.53
2,popular,4,0.15,1,0.66,0.19,0.55,0.79,0.54
2,popular,4,0.15,2,0.66,0.17,0.43,0.84,0.42
2,popular,4,0.15,3,0.66,0.17,0.37,0.88,0.42
2,popular,4,0.15,4,0.66,0.17,0.43,0.89,0.47
2,popular,4,0.15,5,0.66,0.16,0.44,0.89,0.48
2,popular,4,0.15,6,0.66,0.16,0.45,0.9,0.5
2,popular,4,0.15,7,0.66,0.16,0.46,0.9,0.51
2,popular,4,0.15,8,0.66,0.16,0.47,0.9,0.51
2,popular,4,0.15,9,0.66,0.16,0.49,0.89,0.52
2,popular,4,0.15,10,0.66,0.16,0.52,0.88,0.53
2,popular,4,0.2,1,0.66,0.19,0.23,0.96,0.54
2,popular,4,0.2,2,0.66,0.17,0.22,0.94,0.42
2,popular,4,0.2,3,0.66,0.17,0.22,0.96,0.42
2,popular,4,0.2,4,0.66,0.17,0.3,0.95,0.47
2,popular,4,0.2,5,0.66,0.16,0.33,0.95,0.48
2,popular,4,0.2,6,0.66,0.16,0.36,0.95,0.5
2,popular,4,0.2,7,0.66,0.16,0.37,0.95,0.51
2,popular,4,0.2,8,0.66,0.16,0.39,0.94,0.51
2,popular,4,0.2,9,0.66,0.16,0.41,0.94,0.52
2,popular,4,0.2,10,0.66,0.16,0.42,0.94,0.53
2,popular,4,0.25,1,0.66,0.19,0.16,1,0.54
2,popular,4,0.25,2,0.66,0.17,0.12,1,0.42
2,popular,4,0.25,3,0.66,0.17,0.15,0.99,0.42
2,popular,4,0.25,4,0.66,0.17,0.22,0.99,0.47
2,popular,4,0.25,5,0.66,0.16,0.25,0.99,0.48
2,popular,4,0.25,6,0.66,0.16,0.27,0.99,0.5
2,popular,4,0.25,7,0.66,0.16,0.3,0.99,0.51
2,popular,4,0.25,8,0.66,0.16,0.32,0.98,0.51
2,popular,4,0.25,9,0.66,0.16,0.33,0.97,0.52
2,popular,4,0.25,10,0.66,0.16,0.34,0.97,0.53
2,popular,5,0.05,1,0.7,0.28,0.97,0.97,0.96
2,popular,5,0.05,2,0.7,0.23,0.86,0.88,0.81
2,popular,5,0.05,3,0.7,0.22,0.86,0.87,0.8
2,popular,5,0.05,4,0.7,0.21,0.89,0.86,0.8
2,popular,5,0.05,5,0.7,0.21,0.94,0.83,0.8
2,popular,5,0.05,6,0.7,0.21,0.88,0.84,0.78
2,popular,5,0.05,7,0.7,0.21,0.82,0.85,0.76
2,popular,5,0.05,8,0.7,0.21,0.8,0.85,0.75
2,popular,5,0.05,9,0.7,0.2,0.79,0.86,0.75
2,popular,5,0.05,10,0.7,0.2,0.79,0.86,0.75
2,popular,5,0.1,1,0.7,0.28,0.94,0.99,0.96
2,popular,5,0.1,2,0.7,0.23,0.74,0.94,0.81
2,popular,5,0.1,3,0.7,0.22,0.73,0.94,0.8
2,popular,5,0.1,4,0.7,0.21,0.79,0.91,0.8
2,popular,5,0.1,5,0.7,0.21,0.79,0.9,0.8
2,popular,5,0.1,6,0.7,0.21,0.75,0.9,0.78
2,popular,5,0.1,7,0.7,0.21,0.71,0.9,0.76
2,popular,5,0.1,8,0.7,0.21,0.7,0.9,0.75
2,popular,5,0.1,9,0.7,0.2,0.7,0.91,0.75
2,popular,5,0.1,10,0.7,0.2,0.7,0.91,0.75
2,popular,5,0.15,1,0.7,0.28,0.92,1,0.96
2,popular,5,0.15,2,0.7,0.23,0.68,0.97,0.81
2,popular,5,0.15,3,0.7,0.22,0.67,0.97,0.8
2,popular,5,0.15,4,0.7,0.21,0.7,0.95,0.8
2,popular,5,0.15,5,0.7,0.21,0.69,0.95,0.8
2,popular,5,0.15,6,0.7,0.21,0.64,0.95,0.78
2,popular,5,0.15,7,0.7,0.21,0.6,0.96,0.76
2,popular,5,0.15,8,0.7,0.21,0.59,0.96,0.75
2,popular,5,0.15,9,0.7,0.2,0.6,0.96,0.75
2,popular,5,0.15,10,0.7,0.2,0.6,0.96,0.75
2,popular,5,0.2,1,0.7,0.28,0.92,1,0.96
2,popular,5,0.2,2,0.7,0.23,0.63,0.99,0.81
2,popular,5,0.2,3,0.7,0.22,0.62,0.99,0.8
2,popular,5,0.2,4,0.7,0.21,0.63,0.99,0.8
2,popular,5,0.2,5,0.7,0.21,0.63,0.98,0.8
2,popular,5,0.2,6,0.7,0.21,0.59,0.98,0.78
2,popular,5,0.2,7,0.7,0.21,0.55,0.98,0.76
2,popular,5,0.2,8,0.7,0.21,0.55,0.98,0.75
2,popular,5,0.2,9,0.7,0.2,0.55,0.98,0.75
2,popular,5,0.2,10,0.7,0.2,0.55,0.98,0.75
2,popular,5,0.25,1,0.7,0.28,0.91,1,0.96
2,popular,5,0.25,2,0.7,0.23,0.62,1,0.81
2,popular,5,0.25,3,0.7,0.22,0.61,1,0.8
2,popular,5,0.25,4,0.7,0.21,0.61,1,0.8
2,popular,5,0.25,5,0.7,0.21,0.6,1,0.8
2,popular,5,0.25,6,0.7,0.21,0.56,1,0.78
2,popular,5,0.25,7,0.7,0.21,0.53,1,0.76
2,popular,5,0.25,8,0.7,0.21,0.52,1,0.75
2,popular,5,0.25,9,0.7,0.2,0.52,1,0.75
2,popular,5,0.25,10,0.7,0.2,0.52,1,0.75
2,consensus,1,0.05,1,0.79,0.3,0.86,0.59,0.52
2,consensus,1,0.05,2,0.79,0.33,0.84,0.69,0.58
2,consensus,1,0.05,3,0.79,0.33,0.84,0.67,0.55
2,consensus,1,0.05,4,0.79,0.34,0.82,0.67,0.53
2,consensus,1,0.05,5,0.79,0.34,0.84,0.67,0.53
2,consensus,1,0.05,6,0.79,0.33,0.84,0.66,0.53
2,consensus,1,0.05,7,0.79,0.32,0.84,0.66,0.52
2,consensus,1,0.05,8,0.79,0.32,0.84,0.65,0.52
2,consensus,1,0.05,9,0.79,0.32,0.84,0.65,0.52
2,consensus,1,0.05,10,0.79,0.32,0.84,0.65,0.52
2,consensus,1,0.1,1,0.79,0.3,0.75,0.65,0.52
2,consensus,1,0.1,2,0.79,0.33,0.73,0.75,0.58
2,consensus,1,0.1,3,0.79,0.33,0.68,0.77,0.55
2,consensus,1,0.1,4,0.79,0.34,0.7,0.76,0.53
2,consensus,1,0.1,5,0.79,0.34,0.72,0.76,0.53
2,consensus,1,0.1,6,0.79,0.33,0.72,0.76,0.53
2,consensus,1,0.1,7,0.79,0.32,0.71,0.77,0.52
2,consensus,1,0.1,8,0.79,0.32,0.7,0.77,0.52
2,consensus,1,0.1,9,0.79,0.32,0.69,0.77,0.52
2,consensus,1,0.1,10,0.79,0.32,0.69,0.77,0.52
2,consensus,1,0.15,1,0.79,0.3,0.56,0.75,0.52
2,consensus,1,0.15,2,0.79,0.33,0.65,0.8,0.58
2,consensus,1,0.15,3,0.79,0.33,0.58,0.83,0.55
2,consensus,1,0.15,4,0.79,0.34,0.56,0.84,0.53
2,consensus,1,0.15,5,0.79,0.34,0.58,0.84,0.53
2,consensus,1,0.15,6,0.79,0.33,0.59,0.84,0.53
2,consensus,1,0.15,7,0.79,0.32,0.59,0.84,0.52
2,consensus,1,0.15,8,0.79,0.32,0.58,0.85,0.52
2,consensus,1,0.15,9,0.79,0.32,0.56,0.85,0.52
2,consensus,1,0.15,10,0.79,0.32,0.56,0.85,0.52
2,consensus,1,0.2,1,0.79,0.3,0.34,0.86,0.52
2,consensus,1,0.2,2,0.79,0.33,0.51,0.87,0.58
2,consensus,1,0.2,3,0.79,0.33,0.49,0.88,0.55
2,consensus,1,0.2,4,0.79,0.34,0.47,0.89,0.53
2,consensus,1,0.2,5,0.79,0.34,0.48,0.9,0.53
2,consensus,1,0.2,6,0.79,0.33,0.47,0.9,0.53
2,consensus,1,0.2,7,0.79,0.32,0.46,0.91,0.52
2,consensus,1,0.2,8,0.79,0.32,0.46,0.91,0.52
2,consensus,1,0.2,9,0.79,0.32,0.45,0.91,0.52
2,consensus,1,0.2,10,0.79,0.32,0.45,0.91,0.52
2,consensus,1,0.25,1,0.79,0.3,0.15,0.95,0.52
2,consensus,1,0.25,2,0.79,0.33,0.42,0.91,0.58
2,consensus,1,0.25,3,0.79,0.33,0.4,0.92,0.55
2,consensus,1,0.25,4,0.79,0.34,0.39,0.93,0.53
2,consensus,1,0.25,5,0.79,0.34,0.41,0.93,0.53
2,consensus,1,0.25,6,0.79,0.33,0.4,0.94,0.53
2,consensus,1,0.25,7,0.79,0.32,0.39,0.94,0.52
2,consensus,1,0.25,8,0.79,0.32,0.38,0.95,0.52
2,consensus,1,0.25,9,0.79,0.32,0.38,0.95,0.52
2,consensus,1,0.25,10,0.79,0.32,0.37,0.95,0.52
2,consensus,2,0.05,1,0.78,0.4,0.88,0.49,0.38
2,consensus,2,0.05,2,0.78,0.42,0.95,0.54,0.5
2,consensus,2,0.05,3,0.78,0.41,0.95,0.58,0.55
2,consensus,2,0.05,4,0.78,0.39,0.89,0.63,0.57
2,consensus,2,0.05,5,0.78,0.38,0.89,0.65,0.58
2,consensus,2,0.05,6,0.78,0.37,0.87,0.67,0.59
2,consensus,2,0.05,7,0.78,0.36,0.86,0.68,0.58
2,consensus,2,0.05,8,0.78,0.35,0.86,0.69,0.58
2,consensus,2,0.05,9,0.78,0.34,0.85,0.69,0.58
2,consensus,2,0.05,10,0.78,0.34,0.85,0.69,0.57
2,consensus,2,0.1,1,0.78,0.4,0.72,0.62,0.38
2,consensus,2,0.1,2,0.78,0.42,0.88,0.59,0.5
2,consensus,2,0.1,3,0.78,0.41,0.84,0.64,0.55
2,consensus,2,0.1,4,0.78,0.39,0.8,0.68,0.57
2,consensus,2,0.1,5,0.78,0.38,0.78,0.72,0.58
2,consensus,2,0.1,6,0.78,0.37,0.75,0.74,0.59
2,consensus,2,0.1,7,0.78,0.36,0.75,0.75,0.58
2,consensus,2,0.1,8,0.78,0.35,0.74,0.76,0.58
2,consensus,2,0.1,9,0.78,0.34,0.74,0.76,0.58
2,consensus,2,0.1,10,0.78,0.34,0.73,0.77,0.57
2,consensus,2,0.15,1,0.78,0.4,0.47,0.8,0.38
2,consensus,2,0.15,2,0.78,0.42,0.6,0.76,0.5
2,consensus,2,0.15,3,0.78,0.41,0.66,0.75,0.55
2,consensus,2,0.15,4,0.78,0.39,0.69,0.75,0.57
2,consensus,2,0.15,5,0.78,0.38,0.67,0.78,0.58
2,consensus,2,0.15,6,0.78,0.37,0.65,0.8,0.59
2,consensus,2,0.15,7,0.78,0.36,0.63,0.81,0.58
2,consensus,2,0.15,8,0.78,0.35,0.62,0.82,0.58
2,consensus,2,0.15,9,0.78,0.34,0.61,0.83,0.58
2,consensus,2,0.15,10,0.78,0.34,0.6,0.83,0.57
2,consensus,2,0.2,1,0.78,0.4,0.16,0.97,0.38
2,consensus,2,0.2,2,0.78,0.42,0.38,0.92,0.5
2,consensus,2,0.2,3,0.78,0.41,0.39,0.92,0.55
2,consensus,2,0.2,4,0.78,0.39,0.47,0.89,0.57
2,consensus,2,0.2,5,0.78,0.38,0.52,0.87,0.58
2,consensus,2,0.2,6,0.78,0.37,0.53,0.87,0.59
2,consensus,2,0.2,7,0.78,0.36,0.54,0.87,0.58
2,consensus,2,0.2,8,0.78,0.35,0.53,0.88,0.58
2,consensus,2,0.2,9,0.78,0.34,0.52,0.88,0.58
2,consensus,2,0.2,10,0.78,0.34,0.51,0.89,0.57
2,consensus,2,0.25,1,0.78,0.4,0.1,1,0.38
2,consensus,2,0.25,2,0.78,0.42,0.23,0.99,0.5
2,consensus,2,0.25,3,0.78,0.41,0.27,0.98,0.55
2,consensus,2,0.25,4,0.78,0.39,0.31,0.98,0.57
2,consensus,2,0.25,5,0.78,0.38,0.35,0.97,0.58
2,consensus,2,0.25,6,0.78,0.37,0.37,0.96,0.59
2,consensus,2,0.25,7,0.78,0.36,0.39,0.96,0.58
2,consensus,2,0.25,8,0.78,0.35,0.4,0.95,0.58
2,consensus,2,0.25,9,0.78,0.34,0.41,0.95,0.58
2,consensus,2,0.25,10,0.78,0.34,0.41,0.95,0.57
2,consensus,3,0.05,1,0.8,0.28,0.78,0.79,0.66
2,consensus,3,0.05,2,0.8,0.32,0.84,0.8,0.67
2,consensus,3,0.05,3,0.8,0.32,0.88,0.73,0.64
2,consensus,3,0.05,4,0.8,0.31,0.9,0.7,0.63
2,consensus,3,0.05,5,0.8,0.31,0.9,0.67,0.61
2,consensus,3,0.05,6,0.8,0.3,0.9,0.66,0.59
2,consensus,3,0.05,7,0.8,0.3,0.91,0.65,0.58
2,consensus,3,0.05,8,0.8,0.3,0.91,0.64,0.57
2,consensus,3,0.05,9,0.8,0.3,0.9,0.64,0.57
2,consensus,3,0.05,10,0.8,0.3,0.9,0.64,0.56
2,consensus,3,0.1,1,0.8,0.28,0.66,0.86,0.66
2,consensus,3,0.1,2,0.8,0.32,0.82,0.82,0.67
2,consensus,3,0.1,3,0.8,0.32,0.79,0.8,0.64
2,consensus,3,0.1,4,0.8,0.31,0.81,0.77,0.63
2,consensus,3,0.1,5,0.8,0.31,0.82,0.74,0.61
2,consensus,3,0.1,6,0.8,0.3,0.81,0.73,0.59
2,consensus,3,0.1,7,0.8,0.3,0.82,0.72,0.58
2,consensus,3,0.1,8,0.8,0.3,0.81,0.72,0.57
2,consensus,3,0.1,9,0.8,0.3,0.8,0.72,0.57
2,consensus,3,0.1,10,0.8,0.3,0.78,0.72,0.56
2,consensus,3,0.15,1,0.8,0.28,0.58,0.91,0.66
2,consensus,3,0.15,2,0.8,0.32,0.8,0.83,0.67
2,consensus,3,0.15,3,0.8,0.32,0.71,0.85,0.64
2,consensus,3,0.15,4,0.8,0.31,0.7,0.84,0.63
2,consensus,3,0.15,5,0.8,0.31,0.69,0.83,0.61
2,consensus,3,0.15,6,0.8,0.3,0.68,0.82,0.59
2,consensus,3,0.15,7,0.8,0.3,0.68,0.81,0.58
2,consensus,3,0.15,8,0.8,0.3,0.68,0.8,0.57
2,consensus,3,0.15,9,0.8,0.3,0.67,0.8,0.57
2,consensus,3,0.15,10,0.8,0.3,0.65,0.81,0.56
2,consensus,3,0.2,1,0.8,0.28,0.52,0.94,0.66
2,consensus,3,0.2,2,0.8,0.32,0.73,0.87,0.67
2,consensus,3,0.2,3,0.8,0.32,0.64,0.89,0.64
2,consensus,3,0.2,4,0.8,0.31,0.6,0.9,0.63
2,consensus,3,0.2,5,0.8,0.31,0.57,0.9,0.61
2,consensus,3,0.2,6,0.8,0.3,0.53,0.9,0.59
2,consensus,3,0.2,7,0.8,0.3,0.51,0.9,0.58
2,consensus,3,0.2,8,0.8,0.3,0.5,0.9,0.57
2,consensus,3,0.2,9,0.8,0.3,0.5,0.9,0.57
2,consensus,3,0.2,10,0.8,0.3,0.49,0.9,0.56
2,consensus,3,0.25,1,0.8,0.28,0.46,0.97,0.66
2,consensus,3,0.25,2,0.8,0.32,0.59,0.95,0.67
2,consensus,3,0.25,3,0.8,0.32,0.56,0.93,0.64
2,consensus,3,0.25,4,0.8,0.31,0.54,0.93,0.63
2,consensus,3,0.25,5,0.8,0.31,0.49,0.94,0.61
2,consensus,3,0.25,6,0.8,0.3,0.46,0.94,0.59
2,consensus,3,0.25,7,0.8,0.3,0.44,0.94,0.58
2,consensus,3,0.25,8,0.8,0.3,0.42,0.95,0.57
2,consensus,3,0.25,9,0.8,0.3,0.41,0.95,0.57
2,consensus,3,0.25,10,0.8,0.3,0.39,0.95,0.56
2,consensus,4,0.05,1,0.65,0.3,0.82,0.89,0.77
2,consensus,4,0.05,2,0.65,0.27,0.81,0.82,0.68
2,consensus,4,0.05,3,0.65,0.24,0.83,0.8,0.68
2,consensus,4,0.05,4,0.65,0.22,0.86,0.78,0.69
2,consensus,4,0.05,5,0.65,0.21,0.89,0.74,0.67
2,consensus,4,0.05,6,0.65,0.2,0.84,0.73,0.61
2,consensus,4,0.05,7,0.65,0.19,0.85,0.72,0.59
2,consensus,4,0.05,8,0.65,0.18,0.83,0.71,0.58
2,consensus,4,0.05,9,0.65,0.18,0.85,0.7,0.58
2,consensus,4,0.05,10,0.65,0.17,0.85,0.69,0.57
2,consensus,4,0.1,1,0.65,0.3,0.7,0.96,0.77
2,consensus,4,0.1,2,0.65,0.27,0.66,0.9,0.68
2,consensus,4,0.1,3,0.65,0.24,0.72,0.86,0.68
2,consensus,4,0.1,4,0.65,0.22,0.75,0.85,0.69
2,consensus,4,0.1,5,0.65,0.21,0.75,0.83,0.67
2,consensus,4,0.1,6,0.65,0.2,0.72,0.82,0.61
2,consensus,4,0.1,7,0.65,0.19,0.71,0.81,0.59
2,consensus,4,0.1,8,0.65,0.18,0.7,0.8,0.58
2,consensus,4,0.1,9,0.65,0.18,0.7,0.8,0.58
2,consensus,4,0.1,10,0.65,0.17,0.69,0.8,0.57
2,consensus,4,0.15,1,0.65,0.3,0.63,0.99,0.77
2,consensus,4,0.15,2,0.65,0.27,0.52,0.97,0.68
2,consensus,4,0.15,3,0.65,0.24,0.53,0.96,0.68
2,consensus,4,0.15,4,0.65,0.22,0.64,0.91,0.69
2,consensus,4,0.15,5,0.65,0.21,0.62,0.9,0.67
2,consensus,4,0.15,6,0.65,0.2,0.6,0.89,0.61
2,consensus,4,0.15,7,0.65,0.19,0.57,0.89,0.59
2,consensus,4,0.15,8,0.65,0.18,0.55,0.89,0.58
2,consensus,4,0.15,9,0.65,0.18,0.55,0.88,0.58
2,consensus,4,0.15,10,0.65,0.17,0.55,0.88,0.57
2,consensus,4,0.2,1,0.65,0.3,0.61,1,0.77
2,consensus,4,0.2,2,0.65,0.27,0.47,1,0.68
2,consensus,4,0.2,3,0.65,0.24,0.47,0.99,0.68
2,consensus,4,0.2,4,0.65,0.22,0.53,0.97,0.69
2,consensus,4,0.2,5,0.65,0.21,0.52,0.95,0.67
2,consensus,4,0.2,6,0.65,0.2,0.48,0.95,0.61
2,consensus,4,0.2,7,0.65,0.19,0.46,0.94,0.59
2,consensus,4,0.2,8,0.65,0.18,0.45,0.94,0.58
2,consensus,4,0.2,9,0.65,0.18,0.44,0.94,0.58
2,consensus,4,0.2,10,0.65,0.17,0.44,0.94,0.57
2,consensus,4,0.25,1,0.65,0.3,0.61,1,0.77
2,consensus,4,0.25,2,0.65,0.27,0.46,1,0.68
2,consensus,4,0.25,3,0.65,0.24,0.45,1,0.68
2,consensus,4,0.25,4,0.65,0.22,0.47,1,0.69
2,consensus,4,0.25,5,0.65,0.21,0.43,1,0.67
2,consensus,4,0.25,6,0.65,0.2,0.38,1,0.61
2,consensus,4,0.25,7,0.65,0.19,0.36,1,0.59
2,consensus,4,0.25,8,0.65,0.18,0.34,0.99,0.58
2,consensus,4,0.25,9,0.65,0.18,0.35,0.99,0.58
2,consensus,4,0.25,10,0.65,0.17,0.34,0.98,0.57
2,consensus,5,0.05,1,0.7,0.33,0.81,0.92,0.83
2,consensus,5,0.05,2,0.7,0.32,0.77,0.88,0.76
2,consensus,5,0.05,3,0.7,0.32,0.84,0.83,0.75
2,consensus,5,0.05,4,0.7,0.32,0.89,0.81,0.75
2,consensus,5,0.05,5,0.7,0.31,0.86,0.81,0.71
2,consensus,5,0.05,6,0.7,0.3,0.84,0.82,0.7
2,consensus,5,0.05,7,0.7,0.3,0.84,0.82,0.7
2,consensus,5,0.05,8,0.7,0.3,0.84,0.82,0.7
2,consensus,5,0.05,9,0.7,0.3,0.83,0.82,0.7
2,consensus,5,0.05,10,0.7,0.29,0.83,0.81,0.69
2,consensus,5,0.1,1,0.7,0.33,0.74,0.96,0.83
2,consensus,5,0.1,2,0.7,0.32,0.64,0.94,0.76
2,consensus,5,0.1,3,0.7,0.32,0.65,0.93,0.75
2,consensus,5,0.1,4,0.7,0.32,0.66,0.93,0.75
2,consensus,5,0.1,5,0.7,0.31,0.66,0.92,0.71
2,consensus,5,0.1,6,0.7,0.3,0.67,0.91,0.7
2,consensus,5,0.1,7,0.7,0.3,0.7,0.89,0.7
2,consensus,5,0.1,8,0.7,0.3,0.72,0.88,0.7
2,consensus,5,0.1,9,0.7,0.3,0.72,0.88,0.7
2,consensus,5,0.1,10,0.7,0.29,0.72,0.88,0.69
2,consensus,5,0.15,1,0.7,0.33,0.68,0.99,0.83
2,consensus,5,0.15,2,0.7,0.32,0.58,0.97,0.76
2,consensus,5,0.15,3,0.7,0.32,0.59,0.96,0.75
2,consensus,5,0.15,4,0.7,0.32,0.6,0.96,0.75
2,consensus,5,0.15,5,0.7,0.31,0.58,0.96,0.71
2,consensus,5,0.15,6,0.7,0.3,0.57,0.95,0.7
2,consensus,5,0.15,7,0.7,0.3,0.58,0.95,0.7
2,consensus,5,0.15,8,0.7,0.3,0.58,0.95,0.7
2,consensus,5,0.15,9,0.7,0.3,0.58,0.95,0.7
2,consensus,5,0.15,10,0.7,0.29,0.58,0.95,0.69
2,consensus,5,0.2,1,0.7,0.33,0.66,1,0.83
2,consensus,5,0.2,2,0.7,0.32,0.53,1,0.76
2,consensus,5,0.2,3,0.7,0.32,0.52,0.99,0.75
2,consensus,5,0.2,4,0.7,0.32,0.55,0.98,0.75
2,consensus,5,0.2,5,0.7,0.31,0.53,0.98,0.71
2,consensus,5,0.2,6,0.7,0.3,0.53,0.98,0.7
2,consensus,5,0.2,7,0.7,0.3,0.53,0.98,0.7
2,consensus,5,0.2,8,0.7,0.3,0.53,0.98,0.7
2,consensus,5,0.2,9,0.7,0.3,0.53,0.97,0.7
2,consensus,5,0.2,10,0.7,0.29,0.53,0.97,0.69
2,consensus,5,0.25,1,0.7,0.33,0.66,1,0.83
2,consensus,5,0.25,2,0.7,0.32,0.53,1,0.76
2,consensus,5,0.25,3,0.7,0.32,0.5,1,0.75
2,consensus,5,0.25,4,0.7,0.32,0.52,1,0.75
2,consensus,5,0.25,5,0.7,0.31,0.5,1,0.71
2,consensus,5,0.25,6,0.7,0.3,0.49,1,0.7
2,consensus,5,0.25,7,0.7,0.3,0.5,0.99,0.7
2,consensus,5,0.25,8,0.7,0.3,0.5,0.99,0.7
2,consensus,5,0.25,9,0.7,0.3,0.49,0.99,0.7
2,consensus,5,0.25,10,0.7,0.29,0.49,0.99,0.69
2,controversial,1,0.05,1,0.77,0.28,0.91,0.56,0.51
2,controversial,1,0.05,2,0.77,0.3,0.78,0.64,0.47
2,controversial,1,0.05,3,0.77,0.31,0.86,0.6,0.51
2,controversial,1,0.05,4,0.77,0.31,0.84,0.63,0.51
2,controversial,1,0.05,5,0.77,0.31,0.85,0.64,0.52
2,controversial,1,0.05,6,0.77,0.31,0.83,0.65,0.51
